periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_generacione;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20202;SB11202040392922;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001744;185001001744;85;85001;146852;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE LUCILA PIRAGAUTA;LUCILA PIRAGAUTA;S;1;A-;2;2;2;S;85;85001;85;85001;Más de 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;30/06/1994;GENERACION E - GRATUIDAD;F;26;0;50.78437;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Seis o mas;Educación profesional completa;Primaria incompleta;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;Si;Si;No;No;Si;No;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);16;17;47;13;18;31;37;199;44;40;40;41
20202;SB11202040337730;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;285001000505;285001000505;85;85001;696104;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA LA INMACULADA;LA INMACULADA;S;1;A-;2;3;1;S;85;85001;85;85001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;18/03/2003;GENERACION E - GRATUIDAD;F;11;0;50.610001;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;19;24;46;11;64;14;38;210;44;39;55;35
20202;SB11202040283602;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;285001001650;285001000858;85;85001;573998;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE DIVINO SALVADOR;LA NIATA;N;3;A1;3;3;2;S;85;85001;85;85001;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;26/10/2003;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;64.684433;YOPAL;YOPAL;COLOMBIA;2;4;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Postgrado;Postgrado;Estrato 3;26 A 100 LIBROS;5 a 6;Igual;Si;Si;No;No;Si;Si;No;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);86;72;76;57;81;50;60;276;52;54;61;47
20202;SB11202040023414;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;38257;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;INSTITUCION EDUCATIVA JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;3;A1;3;3;2;S;85;85410;85;85410;Más de 3 horas;30 minutos o menos;CASANARE;CASANARE;N;19/08/2004;NO;M;11;Entre 21 y 30 horas;44.673157;TAURAMENA;TAURAMENA;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;5 a 6;Peor;No;No;No;No;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);76;76;81;89;51;70;56;283;55;65;51;55
20202;SB11202040187974;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;285001003873;285001003873;85;85001;662049;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;I.E. LLANO LINDO - SEDE PRINCIPAL;S;2;A1;2;3;2;S;85;85001;85;85001;Más de 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;28/03/1985;GENERACION E - GRATUIDAD;F;26;Más de 30 horas;41.810112;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es operario de máquinas o conduce vehículos (taxita, chofer);40;42;65;41;49;31;45;235;49;50;51;41
20202;SB11202040283202;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001000268;185001000268;85;85001;737726;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;BRAULIO GONZALEZ;S;3;A2;3;3;3;S;85;85001;85;85001;Entre 30 y 60 minutos;30 minutos o menos;CASANARE;CASANARE;N;06/09/2003;NO;M;11;Menos de 10 horas;54.56665;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;0;No;Si, en especie;;;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;1 a 2;;No;Si;No;Si;Si;No;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;97;87;88;66;72;84;69;306;60;57;58;61
20202;SB11202040202309;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185250000201;185250000201;85;85250;26468;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;INSTITUCION EDUCATIVA JUAN JOSE RONDON;JUAN JOSE RONDON;S;2;A-;3;2;2;S;85;85250;85;85250;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;13/02/2003;GENERACION E - GRATUIDAD;F;11;0;49.008183;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);46;33;45;50;16;32;46;222;44;52;39;41
20202;SB11202040148866;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185263000269;185263000269;85;85263;48207;CASANARE;MIXTO;MAÑANA;PORE;OFICIAL;INSTITUCION EDUCATIVA RAFAEL URIBE URIBE;RAFAEL URIBE URIBE;S;2;A-;3;3;2;S;85;85001;85;85263;Más de 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;28/02/2004;NO;F;11;Entre 21 y 30 horas;54.294147;YOPAL;PORE;COLOMBIA;2;3;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;;Todos o casi todos los días;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;55;60;47;51;67;63;49;259;44;53;56;52
20202;SB11202040032526;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185440000118;185440000118;85;85440;34108;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;INSTITUCION EDUCATIVA EZEQUIEL MORENO Y DIAZ;EZEQUIEL MORENO Y DIAZ;S;2;A-;3;3;2;S;85;85440;85;85440;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;30/08/2003;NO;M;11;0;61.41618;VILLANUEVA;VILLANUEVA;COLOMBIA;2;3;COLOMBIA;N;78601;No;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 2;0 A 10 LIBROS;3 a 4;Mejor;No;Si;Si;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);32;57;42;71;66;60;42;255;43;58;56;51
20202;SB11202040202653;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185263000269;185263000269;85;85263;104257;CASANARE;MIXTO;SABATINA;PORE;OFICIAL;INSTITUCION EDUCATIVA RAFAEL URIBE URIBE;RAFAEL URIBE URIBE;S;2;A-;2;2;1;S;85;85001;85;85250;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;20/06/2000;GENERACION E - GRATUIDAD;F;26;0;38.19574;YOPAL;PAZ DE ARIPORO;COLOMBIA;2;1;COLOMBIA;N;0;No;No;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;52;21;10;26;21;8;48;205;35;45;41;32
20202;SB11202040398184;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;385250001044;385250001044;85;85250;114009;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL EL PALMAR;I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA - SEDE PRINCIPAL;S;3;A1;4;3;2;S;85;85250;85;85250;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;01/05/2003;GENERACION E - GRATUIDAD;F;11;0;58.401222;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;2;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);93;93;67;99;96;69;64;322;49;74;70;55
20202;SB11202040439465;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185001000802;185001000802;85;85001;738377;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;IE LA CAMPIÑA;IE LA CAMPIÑA;S;2;A1;2;2;2;S;85;85001;85;85001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;24/12/2003;NO;F;11;Menos de 10 horas;59.265633;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Técnica o tecnológica completa;Educación profesional completa;Sin Estrato;26 A 100 LIBROS;3 a 4;Mejor;Si;No;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);70;42;77;25;17;50;54;235;53;45;39;48
20202;SB11202040233861;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;285001000521;285001000521;85;85001;726794;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;IE POLICARPA SALAVARRIETA;POLICARPA SALAVARRIETA;S;2;A-;3;3;2;S;85;85001;85;85001;30 minutos o menos;30 minutos o menos;CASANARE;CASANARE;N;18/08/2002;GENERACION E - GRATUIDAD;M;11;Menos de 10 horas;38.327778;YOPAL;YOPAL;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;No;No;No;No;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;64;61;22;50;65;66;52;260;38;52;56;53
20202;SB11202040438811;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;185001004492;185001004492;85;85001;746107;CASANARE;MIXTO;NOCHE;YOPAL;OFICIAL;INSTITUCION EDUCATIVA MEGACOLEGIO EL PROGRESO;MEGACOLEGIO EL PROGRESO DE LA COMUNA V - SEDE PRINCIPAL;S;2;A1;3;3;2;S;85;85001;85;85001;Entre 30 y 60 minutos;No leo por entretenimiento;CASANARE;CASANARE;N;23/09/1999;NO;F;26;Más de 30 horas;35.030544;YOPAL;YOPAL;COLOMBIA;2;1;COLOMBIA;N;0;No;No;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es agricultor, pesquero o jornalero;72;68;62;52;73;66;54;270;48;53;58;53
20202;SB11202040452753;ESTUDIANTE;TI;URBANO;;A;NO APLICA;385001003991;385001003991;85;85001;638387;CASANARE;MIXTO;MAÑANA;YOPAL;NO OFICIAL;INSTITUTO PILOSOPHIA;INSTITUTO PILOSOPHIA;S;1;A-;2;2;2;S;85;85001;85;85001;Más de 3 horas;30 minutos o menos;CASANARE;CASANARE;N;30/10/2002;NO;M;11;0;61.785862;YOPAL;YOPAL;COLOMBIA;3;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 5;11 A 25 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;19;27;59;32;24;37;38;214;47;47;42;43
20202;SB11202040058631;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185400000131;185400000131;85;85400;30791;CASANARE;MIXTO;MAÑANA;TÁMARA;OFICIAL;INSTITUCION EDUCATIVA ARTURO SALAZAR MEJIA;IE ARTURO SALAZAR MEJIA;S;3;A-;3;3;2;S;85;85400;85;85400;No Navega Internet;Entre 30 y 60 minutos;CASANARE;CASANARE;N;16/09/2003;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;34.674728;TÁMARA;TÁMARA;COLOMBIA;1;1;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;No;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;88;78;37;83;87;52;61;287;42;62;64;48
20202;SB11202040171020;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;725051;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;2;A-;3;2;2;S;85;85001;85;85001;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;04/12/2003;NO;M;11;Más de 30 horas;45.037735;YOPAL;YOPAL;COLOMBIA;3;2;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;No;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);67;53;41;62;37;46;53;250;43;56;47;46
20202;SB11202040187985;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;285001003873;285001003873;85;85001;662049;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;I.E. LLANO LINDO - SEDE PRINCIPAL;S;1;A-;2;1;1;S;85;85001;85;85001;30 minutos o menos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;23/04/2003;NO;F;26;Entre 11 y 20 horas;37.32444;YOPAL;YOPAL;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Sin Estrato;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;26;12;42;28;5;10;40;191;43;46;32;33
20202;SB11202040283553;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001000268;185001000268;85;85001;737726;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;BRAULIO GONZALEZ;S;3;A1;4;2;2;S;85;85001;85;85001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;29/11/2002;NO;F;11;0;58.151585;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;185674;No;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es vendedor o trabaja en atención al público;85;72;77;93;20;69;59;277;53;67;41;55
20202;SB11202040362519;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;385250001044;385250001044;85;85250;114009;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL EL PALMAR;I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA - SEDE PRINCIPAL;S;2;A1;3;3;3;S;85;85250;85;85250;Más de 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;06/06/2004;GENERACION E - GRATUIDAD;M;11;0;56.863777;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;2;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;Nunca o rara vez comemos eso;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;72;78;66;83;76;77;54;288;49;62;59;58
20202;SB11202040454131;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185015000104;185015000104;85;85015;738054;CASANARE;MIXTO;UNICA;CHÁMEZA;OFICIAL;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL;S;1;A-;1;3;2;S;85;85410;85;85410;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;13/01/2002;GENERACION E - GRATUIDAD;M;11;Entre 21 y 30 horas;43.004688;TAURAMENA;TAURAMENA;COLOMBIA;1;2;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Primaria completa;Primaria completa;Estrato 2;11 A 25 LIBROS;5 a 6;Mejor;No;No;No;Si;No;Si;Si;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;26;25;26;4;52;38;40;211;39;35;52;43
20202;SB11202040433872;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;285001000521;285001000521;85;85001;188680;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE POLICARPA SALAVARRIETA;POLICARPA SALAVARRIETA;S;1;A-;2;2;1;S;85;85001;85;85001;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;09/10/2002;GENERACION E - GRATUIDAD;F;26;0;45.458546;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;Si;No;No;Si;No;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No sabe;14;15;43;14;47;3;36;195;43;40;50;29
20202;SB11202040356067;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;185139000099;185139000099;85;85139;740498;CASANARE;MIXTO;TARDE;MANÍ;OFICIAL;INSTITUCION EDUCATIVA LUIS ENRIQUE BARON LEAL;I.E. LUIS ENRIQUE BARON LEAL;S;2;A-;3;2;3;S;85;85139;85;85139;Entre 30 y 60 minutos;30 minutos o menos;CASANARE;CASANARE;N;20/08/2000;NO;F;11;0;61.510468;MANÍ;MANÍ;COLOMBIA;2;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;Si;;No;Si;Si;Si;No;No;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Pensionado;54;62;60;79;14;90;49;262;47;60;38;64
20202;SB11202040058420;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001965;185001001965;85;85001;274670;CASANARE;MIXTO;TARDE;YOPAL;OFICIAL;IE CENTRO SOCIAL;IE CENTRO SOCIAL;S;2;A1;3;3;2;S;85;85001;85;85001;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;28/11/2003;GENERACION E - GRATUIDAD;F;11;0;61.049622;YOPAL;YOPAL;COLOMBIA;3;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;26 A 100 LIBROS;3 a 4;Peor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es operario de máquinas o conduce vehículos (taxita, chofer);74;81;83;79;90;64;55;292;56;61;66;52
20202;SB11202040542940;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;285001003873;185001004603;85;85001;743856;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;SEDE MEGACOLEGIO;N;2;A1;2;3;1;S;85;85001;85;85001;Entre 30 y 60 minutos;30 minutos o menos;CASANARE;CASANARE;N;26/12/2003;NO;M;11;0;51.398735;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);39;35;61;18;57;28;44;225;48;42;53;40
20202;SB11202040352993;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001744;185001001744;85;85001;146852;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE LUCILA PIRAGAUTA;LUCILA PIRAGAUTA;S;1;A-;2;2;1;S;85;85001;85;85001;No Navega Internet;30 minutos o menos;CASANARE;CASANARE;N;07/10/2001;GENERACION E - GRATUIDAD;F;26;0;47.72802;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en especie;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Ninguno;Educación profesional incompleta;Estrato 4;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;5;12;57;23;16;11;32;190;47;44;39;34
20202;SB11202040203817;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;725051;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;2;A-;2;2;2;S;85;85001;85;85001;No Navega Internet;30 minutos o menos;CASANARE;CASANARE;N;20/05/2000;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;36.272896;YOPAL;YOPAL;COLOMBIA;3;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Primaria incompleta;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;No;No;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es agricultor, pesquero o jornalero;31;35;44;37;33;36;42;225;44;49;46;43
