periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20152;SB11201520487568;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;65508;CASANARE;MIXTO;COMPLETA;MONTERREY;OFICIAL;INST TEC DIVERSIFICADO MONTERREY;INST TECNICO DIVERSIFICADO MONTERREY;S;A-;S;85;85162;85;85162;CASANARE;CASANARE;;02/03/1999;F;11;51.375805;MONTERREY;MONTERREY;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;Si;Si;Si;44;210;40;44;42;39
20152;SB11201520091700;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;38257;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;IE JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;A1;S;85;85410;85;85410;CASANARE;CASANARE;;06/01/1999;F;11;57.524006;TAURAMENA;TAURAMENA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;Seis;Si;Si;Si;Si;Si;59;298;53;61;63;58
20152;SB11201520141362;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185440000053;185440000053;85;85440;93179;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;IE FABIO RIVEROS;FABIO RIVEROS;S;A1;S;85;85440;85;85440;CASANARE;CASANARE;;25/09/1998;F;11;49.189331;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;Seis;No;Si;No;Si;Si;55;283;54;63;46;63
20152;SB11201520085218;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001965;185001001965;85;85001;48066;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE CENTRO SOCIAL;CENTRO SOCIAL LA PRESENTACION;S;A1;S;85;85001;85;85001;CASANARE;CASANARE;;06/01/1999;F;11;55.653099;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Educación profesional completa;Educación profesional incompleta;Estrato 2;26 A 100 LIBROS;Tres;Si;Si;Si;Si;No;42;238;49;53;49;46
20152;SB11201520242481;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;285125000597;285125000597;85;85125;145516;CASANARE;MIXTO;MAÑANA;HATO COROZAL;OFICIAL;IE INDIG LISA MANENI;INDIGENA LISA MANENI;S;A-;S;85;85001;85;85125;CASANARE;CASANARE;Sikuani;09/02/1998;F;11;29.68338;YOPAL;HATO COROZAL;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;43;221;46;36;47;50
20152;SB11201520400466;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;185250000201;185250000201;85;85250;26468;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE JUAN JOSE RONDON;JUAN JOSE RONDON;S;A1;S;85;85250;85;85250;CASANARE;CASANARE;;06/11/1996;F;11;46.902256;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;Si;No;No;56;262;50;52;62;40
20152;SB11201520115004;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;185139000099;185139000099;85;85139;189100;CASANARE;MIXTO;MAÑANA;MANI;OFICIAL;I.E. LUIS ENRIQUE BARON LEAL;CAMILO TORRES;S;A1;S;85;85139;85;85139;CASANARE;CASANARE;;29/11/1998;M;11;59.343796;MANI;MANI;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Uno;Educación profesional incompleta;Educación profesional completa;Estrato 2;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;51;264;57;53;49;57
20152;SB11201520360905;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185250000014;185250000014;85;85250;116616;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE SAGRADO CORAZON;SAGRADO CORAZON;S;A1;S;85;85250;85;85250;CASANARE;CASANARE;;02/01/1998;F;11;34.877506;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;50;237;52;46;51;41
20152;SB11201520306476;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;154724;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE SAN MATEO;SAN MATEO;S;A1;S;85;85001;85;85001;CASANARE;CASANARE;;15/10/1988;M;26;52.766586;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Primaria completa;Estrato 1;26 A 100 LIBROS;Seis;No;Si;Si;Si;Si;57;297;55;60;63;59
20152;SB11201520427081;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;154724;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE SAN MATEO;SAN MATEO;S;A-;S;85;85001;85;85001;CASANARE;CASANARE;;07/09/1997;F;26;51.049389;YOPAL;YOPAL;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;Cuatro;No;Si;Si;Si;Si;42;209;46;47;39;38
20152;SB11201520140306;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001744;185001001744;85;85001;106898;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE LUCILA PIRAGAUTA;LUCILA PIRAGAUTA;S;A1;S;85;85001;85;85001;CASANARE;CASANARE;;12/10/1998;F;11;51.060089;YOPAL;YOPAL;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;48;245;52;46;44;57
20152;SB11201520362240;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185250000014;185250000014;85;85250;116616;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;IE SAGRADO CORAZON;SAGRADO CORAZON;S;A-;S;85;85250;85;85250;CASANARE;CASANARE;;20/09/1997;M;11;34.901569;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;NSE1;COLOMBIA;SI;N;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;65;327;38;69;63;74
20152;SB11201520500145;ESTUDIANTE;CR;URBANO;N;A;ACADÉMICO;185010000629;185010000629;85;85010;126623;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;IE JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;A1;S;85;85010;85;85010;CASANARE;CASANARE;;06/12/1996;M;11;44.106777;AGUAZUL;AGUAZUL;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria completa;Postgrado;Estrato 1;0 A 10 LIBROS;Dos;No;Si;No;No;No;66;300;53;53;60;63
20152;SB11201520536735;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185250000201;185250000201;85;85250;89672;CASANARE;MIXTO;NOCHE;PAZ DE ARIPORO;OFICIAL;IE JUAN JOSE RONDON;JUAN JOSE RONDON;S;A-;S;85;85250;85;85250;CASANARE;CASANARE;;28/11/1998;F;26;37.341473;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;45;206;38;43;38;40
20152;SB11201520082189;ESTUDIANTE;CR;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001965;185001001965;85;85001;48066;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE CENTRO SOCIAL;CENTRO SOCIAL LA PRESENTACION;S;A1;S;85;85001;85;85001;CASANARE;CASANARE;;06/02/1997;M;11;55.494957;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;Si;Cuatro;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;MÁS DE 100 LIBROS;Siete;No;Si;Si;Si;Si;50;236;49;38;59;41
20152;SB11201520228861;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001000268;185001000268;85;85001;72330;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;BRAULIO GONZALEZ;S;A1;S;85;85001;85;85001;CASANARE;CASANARE;;13/05/1995;M;26;45.008961;YOPAL;YOPAL;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;Tres;No;No;No;Si;Si;57;265;52;47;57;51
20152;SB11201520416268;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;285125000422;285125000422;85;85125;166744;CASANARE;MIXTO;MAÑANA;HATO COROZAL;OFICIAL;IE SIMON BOLIVAR (EL CHIRE);SIMON BOLIVAR;S;A-;S;85;85250;85;85125;CASANARE;CASANARE;;01/06/1998;F;11;39.779797;PAZ DE ARIPORO;HATO COROZAL;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;Si;44;222;44;52;39;43
20152;SB11201520415851;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;285125000422;285125000422;85;85125;166744;CASANARE;MIXTO;MAÑANA;HATO COROZAL;OFICIAL;IE SIMON BOLIVAR (EL CHIRE);SIMON BOLIVAR;S;A-;S;85;85250;85;85125;CASANARE;CASANARE;;10/01/1997;F;11;36.271713;PAZ DE ARIPORO;HATO COROZAL;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Ninguno;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;Si;45;227;46;46;46;44
20152;SB11201520365384;ESTUDIANTE;CR;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;A2;S;85;85001;85;85001;CASANARE;CASANARE;;19/06/1999;M;11;54.202015;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;66;315;68;51;74;59
20152;SB11201520100479;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001965;185001001965;85;85001;48066;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE CENTRO SOCIAL;CENTRO SOCIAL LA PRESENTACION;S;A1;S;85;85001;85;85001;CASANARE;CASANARE;;11/10/1997;F;11;51.276695;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 1;MÁS DE 100 LIBROS;Cuatro;No;Si;Si;Si;No;60;276;57;60;51;49
20152;SB11201520304764;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;154724;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE SAN MATEO;SAN MATEO;S;A-;S;85;85001;85;85001;CASANARE;CASANARE;;16/01/1997;M;26;52.777168;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;26 A 100 LIBROS;Cuatro;Si;Si;Si;Si;Si;55;244;44;45;46;51
20152;SB11201520400347;ESTUDIANTE;CR;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001744;185001001744;85;85001;106898;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE LUCILA PIRAGAUTA;LUCILA PIRAGAUTA;S;A-;S;85;85001;85;85001;CASANARE;CASANARE;;20/04/1997;M;11;52.560242;YOPAL;YOPAL;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;Cinco;Si;Si;Si;Si;Si;42;172;40;30;33;31
20152;SB11201520108841;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;385001001506;385001001506;85;85001;125468;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;LICEO GUSTAVO MATAMOROS LEON;LICEO GUSTAVO MATAMOROS LEON;S;A2;S;85;85001;85;85001;CASANARE;CASANARE;;01/12/1998;M;11;68.505898;YOPAL;YOPAL;COLOMBIA;NSE4;COLOMBIA;SI;N;No;Cuatro;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;Cinco;Si;Si;Si;Si;Si;72;338;62;61;74;65
20152;SB11201520157383;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185139000391;185139000391;85;85139;78188;CASANARE;MIXTO;NOCHE;MANI;OFICIAL;IE JESUS BERNAL PINZON;JESUS BERNAL PINZON;S;A1;S;85;85139;85;85139;CASANARE;CASANARE;;14/01/1987;F;26;38.647175;MANI;MANI;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;44;248;53;50;47;56
20152;SB11201520204246;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000241;185162000241;85;85162;29157;CASANARE;MIXTO;MAÑANA;MONTERREY;OFICIAL;IE NORMAL SUPERIOR DE MONTERREY;NORMAL SUPERIOR DE MONTERREY;S;A1;S;85;85162;85;85162;CASANARE;CASANARE;;29/06/1999;M;11;58.286968;MONTERREY;MONTERREY;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;MÁS DE 100 LIBROS;Cinco;Si;Si;Si;Si;Si;51;293;49;62;59;66
20152;SB11201520265411;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;385440000192;185440000134;85;85440;99317;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;I.E. NUESTRA SEÑORA DE LOS DOLORES MANARE;EL PARAISO;N;A2;S;85;85440;85;85440;CASANARE;CASANARE;;28/02/1999;M;11;62.215084;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Cuatro;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 2;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;67;308;60;54;68;58
20152;SB11201520423795;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;385250001044;385250001044;85;85250;114009;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA;I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA - SEDE PRINCIPAL;S;A-;S;85;85250;85;85250;CASANARE;CASANARE;;31/03/1998;F;11;45.668995;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Seis;No;Si;No;No;Si;53;243;41;51;49;44
20152;SB11201520370980;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000241;185162000241;85;85162;29157;CASANARE;MIXTO;MAÑANA;MONTERREY;OFICIAL;IE NORMAL SUPERIOR DE MONTERREY;NORMAL SUPERIOR DE MONTERREY;S;A1;S;85;85162;85;85162;CASANARE;CASANARE;;24/07/1997;F;11;48.363316;MONTERREY;MONTERREY;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cinco;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Dos;No;Si;No;Si;Si;38;194;49;40;34;40
20152;SB11201520270155;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;185440000053;185440000053;85;85440;93179;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;IE FABIO RIVEROS;FABIO RIVEROS;S;B1;S;85;85440;85;85440;CASANARE;CASANARE;;13/01/1996;M;11;50.737938;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Dos;No;Si;Si;No;Si;50;293;70;59;62;60
20152;SB11201520268082;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185440000053;185440000053;85;85440;93179;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;IE FABIO RIVEROS;FABIO RIVEROS;S;A-;S;85;85440;85;85440;CASANARE;CASANARE;;07/06/1997;M;11;46.287548;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;Si;Si;No;56;292;44;54;63;65
20152;SB11201520286754;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;185010000629;185010000629;85;85010;109736;CASANARE;MIXTO;SABATINA;AGUAZUL;OFICIAL;IE JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;A-;S;85;85010;85;85010;CASANARE;CASANARE;;14/04/1995;F;26;47.108913;AGUAZUL;AGUAZUL;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Ninguno;Ninguno;Estrato 2;0 A 10 LIBROS;Dos;No;Si;No;Si;Si;49;231;43;43;49;45
20152;SB11201520241949;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;285125000597;285125000597;85;85125;145516;CASANARE;MIXTO;MAÑANA;HATO COROZAL;OFICIAL;IE INDIG LISA MANENI;INDIGENA LISA MANENI;S;A-;S;85;85001;85;85125;CASANARE;CASANARE;Sikuani;14/02/1995;F;11;26.855455;YOPAL;HATO COROZAL;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Tres;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;No;48;213;46;38;47;36
20152;SB11201520501428;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;185230001090;185230001090;85;85230;163030;CASANARE;MIXTO;SABATINA;OROCUE;OFICIAL;I.E. LUIS CARLOS GALAN SARMIENTO;LUIS CARLOS GALAN;S;A-;S;85;85230;85;85230;CASANARE;CASANARE;;11/09/1994;M;26;45.311443;OROCUE;OROCUE;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;Si;No;Si;49;258;44;54;50;56
20152;SB11201520471129;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;65508;CASANARE;MIXTO;COMPLETA;MONTERREY;OFICIAL;INST TEC DIVERSIFICADO MONTERREY;INST TECNICO DIVERSIFICADO MONTERREY;S;A1;S;85;85162;85;85162;CASANARE;CASANARE;;21/07/1998;M;11;50.62838;MONTERREY;MONTERREY;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;Si;Si;No;Si;57;275;49;50;63;52
20152;SB11201520359684;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185440000118;185440000118;85;85440;34108;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;IE EZEQUIEL MORENO Y DIAZ;EZEQUIEL MORENO Y DIAZ;S;A-;S;85;85440;85;85440;CASANARE;CASANARE;;03/10/1998;M;11;45.450764;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cinco;Si;Si;No;Si;No;49;219;38;43;35;50
20152;SB11201520498210;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;171405;CASANARE;MIXTO;SABATINA;MONTERREY;OFICIAL;INST TEC DIVERSIFICADO MONTERREY;INST TECNICO DIVERSIFICADO MONTERREY;S;A-;S;85;85162;85;85162;CASANARE;CASANARE;;12/10/1997;M;26;34.851868;MONTERREY;MONTERREY;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;40;210;44;43;46;38
20152;SB11201520248596;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000241;185162000241;85;85162;29157;CASANARE;MIXTO;MAÑANA;MONTERREY;OFICIAL;IE NORMAL SUPERIOR DE MONTERREY;NORMAL SUPERIOR DE MONTERREY;S;A1;S;85;85162;85;85162;CASANARE;CASANARE;;19/09/1998;F;11;53.242748;MONTERREY;MONTERREY;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 1;26 A 100 LIBROS;Cuatro;No;Si;Si;Si;Si;46;243;55;45;52;49
20152;SB11201520361241;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185440000118;185440000118;85;85440;34108;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;IE EZEQUIEL MORENO Y DIAZ;EZEQUIEL MORENO Y DIAZ;S;A-;S;85;85440;50;50110;CASANARE;META;;30/11/1997;F;11;58.543999;VILLANUEVA;BARRANCA DE UPIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;58;273;38;57;49;60
20152;SB11201520142316;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;285010000640;285010000640;85;85010;57687;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;IE LEON DE GREIFF;LEON DE GREIFF;S;A1;S;85;85010;85;85010;CASANARE;CASANARE;;14/11/1998;F;11;41.901936;AGUAZUL;AGUAZUL;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;No;No;No;60;296;55;62;60;56
20152;SB11201520265927;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185410001004;185410001004;85;85410;147538;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;I.E. DEL LLANO;I.E. DEL LLANO - SEDE PRINCIPAL;S;A-;S;85;85410;85;85410;CASANARE;CASANARE;;15/12/1997;F;11;44.473202;TAURAMENA;TAURAMENA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;No;No;Si;53;248;40;51;42;56
20152;SB11201520496966;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185430000349;185430000349;85;85430;52902;CASANARE;MIXTO;MAÑANA;TRINIDAD;OFICIAL;INST TEC INTEGRADO DE TRINIDAD;INST TECNICO INTEGRADO DE TRINIDAD;S;A-;S;85;85325;85;85430;CASANARE;CASANARE;;24/05/1998;F;11;40.280022;SAN LUIS DE PALENQUE;TRINIDAD;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;43;225;44;50;44;43
20152;SB11201520496727;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;171405;CASANARE;MIXTO;SABATINA;MONTERREY;OFICIAL;INST TEC DIVERSIFICADO MONTERREY;INST TECNICO DIVERSIFICADO MONTERREY;S;A1;S;85;85162;85;85162;CASANARE;CASANARE;;01/09/1996;M;26;47.119839;MONTERREY;MONTERREY;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;Si;Si;Si;Si;40;183;50;33;35;34
20152;SB11201520154223;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185136000047;185136000047;85;85136;69229;CASANARE;MIXTO;MAÑANA;LA SALINA;OFICIAL;IE JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;A1;S;15;15238;85;85136;BOYACA;CASANARE;;10/04/1998;M;11;32.569897;DUITAMA;LA SALINA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;Si;57;247;49;43;49;49
20152;SB11201520498675;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;171405;CASANARE;MIXTO;SABATINA;MONTERREY;OFICIAL;INST TEC DIVERSIFICADO MONTERREY;INST TECNICO DIVERSIFICADO MONTERREY;S;A1;S;85;85162;85;85162;CASANARE;CASANARE;;01/09/1994;F;26;39.670933;MONTERREY;MONTERREY;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;44;212;53;44;42;36
