periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas;estu_grupoetnia;fami_numhermanos;estu_comunidadcampesina;estu_numhijos;estu_horastrabnoremu;fami_posicionhermanos;estu_tiempocasaacole;estu_desplazacolegio
20252;SB11202530535419;ESTUDIANTE;CC;RURAL;N;A;ACADÉMICO;286001002695;286001002695;86;86571;751198;PUTUMAYO;MIXTO;UNICA;PUERTO GUZMÁN;OFICIAL;IE RUR LA CEIBA;ESC RUR MIX LA CEIBA;S;1;A-;2;1;1;S;86;86571;86;86571;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;;14/04/2006;F;11;0;44.928822;PUERTO GUZMÁN;PUERTO GUZMÁN;COLOMBIA;1;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Sin Estrato;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;Si;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;7;10;37;29;4;20;35;190;47;48;30;36;NINGUNO;4 o más;SI;0;0;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530120410;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;386749000452;386749000452;86;86749;31419;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE SEMINARIO MISIONAL;COL SEMINARIO  MISIONAL DE SIBUNDOY;S;2;A-;3;2;2;S;86;86749;86;86760;;;PUTUMAYO;PUTUMAYO;N;;15/12/2008;F;11;Menos de 10 horas;;SIBUNDOY;SANTIAGO;COLOMBIA;3;;COLOMBIA;N;0;;Si, en efectivo;;;;Tres;;;;;3 a 4;Igual;No;Si;No;Si;;Si;Si;;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;31;50;36;69;42;59;45;256;47;60;50;51;NINGUNO;1;NO;0;Menos de 10 horas;El/La mayor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530553665;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO/ACADÉMICO;286757000114;286757004179;86;86757;584771;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;I.E.R. AGUA CLARA;CAMPESTRE HELICONIAS;N;1;;2;1;1;S;86;86865;86;86757;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;Awa;15/07/2006;M;11;Entre 21 y 30 horas;43.023666;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;2;COLOMBIA;N;0;S;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Primaria completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;19;;;12;5;15;40;185;;42;31;35;INDIGENA;1;SI;0;0;El/La mayor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530405138;ESTUDIANTE;TI;URBANA;S;A;ACADÉMICO;186001000175;186001000175;86;86001;34579;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;1;A1;2;2;1;S;86;86001;86;86001;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;;19/10/2009;F;11;0;60.681282;MOCOA;MOCOA;COLOMBIA;2;3;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;Educación profesional completa;Estrato 1;0 A 10 LIBROS;1 a 2;Mejor;Si;Si;No;No;Si;Si;Si;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Pensionado;7;14;47;26;14;16;35;198;50;47;38;35;NINGUNO;2;SI;0;0;El/La menor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530207087;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;3;A1;3;3;3;S;86;86001;86;86001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;;14/05/2008;M;11;Menos de 10 horas;45.349838;MOCOA;MOCOA;COLOMBIA;3;2;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);88;86;63;78;89;85;65;320;56;63;69;62;NINGUNO;1;SI;0;Más de 30 horas;El/La menor;Entre 15 y 30 minutos;En bus o transporte público
20252;SB11202530189953;ESTUDIANTE;PPT;URBANA;N;A;ACADÉMICO;186568000567;186568000567;86;86568;19315;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASÍS;OFICIAL;IE ALVERNIA;COL ALVERNIA;S;3;A1;3;2;3;S;86;86568;86;86568;Más de 3 horas;Entre 1 y 2 horas;PUTUMAYO;PUTUMAYO;N;;17/10/2006;M;11;0;48.301456;PUERTO ASÍS;PUERTO ASÍS;VENEZUELA;2;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;No sabe;Sin Estrato;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;Si;No;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No sabe;83;69;41;80;42;74;62;287;48;64;50;57;NINGUNO;1;NO;0;0;El/La mayor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530498140;ESTUDIANTE;TI;URBANA;S;A;TÉCNICO/ACADÉMICO;186320000188;186320000188;86;86320;750505;PUTUMAYO;MIXTO;UNICA;ORITO;OFICIAL;IE SAN JOSE DE ORITO;COL SAN JOSE DE ORITO;S;2;A1;2;3;2;S;86;86320;86;86320;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;;25/03/2009;M;11;;47.747955;ORITO;ORITO;COLOMBIA;2;2;COLOMBIA;N;0;;;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;0 A 10 LIBROS;;;;;;;Si;;;Si;;;22;31;44;13;47;42;42;228;49;42;52;45;NINGUNO;3;NO;0;Entre 11 y 20 horas;En medio;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530079322;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186568000559;186568000559;86;86568;741686;PUTUMAYO;MIXTO;UNICA;PUERTO ASÍS;OFICIAL;IE CIUDAD DE ASIS;COL DE BTO CIAL CIUDAD DE ASIS;S;3;B+;3;3;3;S;86;86568;86;86568;Entre 1 y 3 horas;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;;01/03/2009;F;11;0;49.057198;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;2;COLOMBIA;N;0;;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;84;87;98;83;87;75;63;322;81;65;67;57;NINGUNO;2;NO;0;0;El/La menor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530472477;ESTUDIANTE;TI;RURAL;;A;;286760000184;286760000184;86;86760;659656;PUTUMAYO;MIXTO;MAÑANA;SANTIAGO;OFICIAL;INST ETN RURAL  BIL INGA IACHAI WASI CARLOS TAMABIOY;INST ETN RURAL BIL INGA IACHAI WASI CARLOS TAMABIOY - SEDE PRINCIPAL;S;2;A1;3;4;3;S;86;86749;86;86760;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;Inga;01/09/2009;F;11;0;39.634995;SIBUNDOY;SANTIAGO;COLOMBIA;2;1;COLOMBIA;N;0;S;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Sin Estrato;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;64;81;44;47;99;85;55;308;49;54;79;63;INDIGENA;3;SI;0;0;El/La mayor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530504997;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186749000577;186749000577;86;86749;749598;PUTUMAYO;MIXTO;UNICA;SIBUNDOY;OFICIAL;IE FRAY BARTOLOME DE IGUALADA;COL FRAY BARTOLOME DE IGUALADA;S;3;A1;3;4;3;N;86;86749;86;86749;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;S;;29/08/2008;F;11;0;47.099483;SIBUNDOY;SIBUNDOY;COLOMBIA;2;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);87;84;62;71;92;78;64;315;55;61;71;59;NINGUNO;3;NO;0;Más de 30 horas;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530235120;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;3;B1;4;4;4;S;86;86001;86;86001;30 minutos o menos;Más de 2 horas;PUTUMAYO;PUTUMAYO;N;;23/04/2008;F;11;0;51.497433;MOCOA;MOCOA;COLOMBIA;3;3;COLOMBIA;N;0;;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;No sabe;No sabe;86;96;94;99;93;97;63;353;75;75;72;71;NINGUNO;2;NO;0;0;El/La menor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530155935;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;186568000567;186568000567;86;86568;19315;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASÍS;OFICIAL;IE ALVERNIA;COL ALVERNIA;S;3;A2;3;3;3;S;86;86568;86;86568;;;PUTUMAYO;PUTUMAYO;N;;23/11/2007;F;11;0;;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;;COLOMBIA;N;0;;No;;;;Cuatro;;;;;7 a 8;Igual;No;No;No;No;;Si;Si;;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No sabe;73;77;85;73;65;83;58;302;67;62;58;61;NINGUNO;3;NO;0;0;En medio;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530303815;ESTUDIANTE;TI;RURAL;S;A;TÉCNICO/ACADÉMICO;186001002798;286001003951;86;86001;579607;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. ETNOEDUCATIVA BILINGUE INGA;BELÉN DE PALMAR;N;3;A-;3;3;2;S;86;86001;86;86001;Entre 1 y 3 horas;Más de 2 horas;PUTUMAYO;PUTUMAYO;N;;01/04/2009;M;11;0;51.925774;MOCOA;MOCOA;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Tres;Técnica o tecnológica completa;Primaria completa;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);92;75;18;64;84;61;67;297;41;59;66;52;NINGUNO;3;NO;3;0;El/La mayor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530195473;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;3;B1;4;4;3;S;86;86001;86;86001;Más de 3 horas;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;;17/11/2008;M;11;0;64.292435;MOCOA;MOCOA;COLOMBIA;3;4;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Postgrado;Educación profesional completa;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;Si;Si;Si;No;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;92;95;87;94;97;92;67;350;68;71;76;67;NINGUNO;2;NO;0;0;En medio;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530144742;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;186885002061;186885002061;86;86885;755371;PUTUMAYO;MIXTO;UNICA;VILLAGARZÓN;OFICIAL;IE LUIS CARLOS GALAN;COL TEC LUIS CARLOS GALAN;S;2;A-;2;2;2;S;86;86885;86;86885;30 minutos o menos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;Inga;13/07/2008;M;11;Entre 11 y 20 horas;38.915997;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;2;1;COLOMBIA;N;0;S;Si, en efectivo;Nunca o rara vez comemos eso;1 o 2 veces por semana;Nunca o rara vez comemos eso;Cuatro;Primaria completa;Primaria completa;Estrato 1;26 A 100 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;33;30;35;31;26;35;45;226;47;49;44;42;INDIGENA;4 o más;SI;0;Menos de 10 horas;En medio;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530271188;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;286568005083;286568005083;86;86568;742379;PUTUMAYO;MIXTO;UNICA;PUERTO ASÍS;OFICIAL;IE RUR ECOLOGICO EL CUEMBI;COL ECOLOGICO EL CUEMBI;S;1;A-;2;3;1;S;86;86568;86;86568;30 minutos o menos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;;03/03/2008;M;11;Menos de 10 horas;50.464794;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;2;COLOMBIA;N;0;;Si, en efectivo y especie;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;No;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;15;25;12;21;71;6;39;217;39;45;61;30;NINGUNO;0;SI;0;Menos de 10 horas;;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530351048;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186320000528;186320000528;86;86320;118588;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IE JORGE ELIECER GAITAN;INST JORGE ELIECER GAITAN;S;1;A-;1;2;1;S;86;86320;86;86320;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;;08/12/2008;M;11;Menos de 10 horas;55.738464;ORITO;ORITO;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Tres;Educación profesional completa;Primaria completa;Estrato 5;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;3;3;38;1;18;2;33;167;47;30;40;26;NINGUNO;1;NO;0;Menos de 10 horas;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530303732;ESTUDIANTE;TI;RURAL;S;A;TÉCNICO/ACADÉMICO;186001002798;286001003951;86;86001;579607;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. ETNOEDUCATIVA BILINGUE INGA;BELÉN DE PALMAR;N;2;A-;2;2;1;S;86;86001;86;86001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;Inga;06/03/2009;M;11;Menos de 10 horas;52.482483;MOCOA;MOCOA;COLOMBIA;2;3;COLOMBIA;N;0;S;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 2;26 A 100 LIBROS;5 a 6;Igual;No;Si;Si;Si;Si;No;Si;Si;Es vendedor o trabaja en atención al público;Trabaja por cuenta propia (por ejemplo plomero, electricista);60;35;35;32;27;26;54;234;47;49;45;39;INDIGENA;3;NO;3;0;En medio;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530268721;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO;286865003677;286865003677;86;86757;741132;PUTUMAYO;MIXTO;UNICA;SAN MIGUEL;OFICIAL;I.E.T. COMERCIAL LA DORADA;I.E.T. COMERCIAL LA DORADA - SEDE PRINCIPAL;S;2;A1;2;2;2;S;86;86865;86;86757;;;PUTUMAYO;PUTUMAYO;N;;05/11/2008;F;11;;;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;;29;34;41;28;32;46;44;232;48;48;47;46;NINGUNO;4 o más;NO;0;0;El/La menor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530593556;ESTUDIANTE;CC;URBANA;N;A;ACADÉMICO;386568061022;386568061022;86;86568;88518;PUTUMAYO;MIXTO;SABATINA;PUERTO ASÍS;NO OFICIAL;COL SEMIPRESENCIAL SAN JUAN BOSCO;COL SEMIPRESENCIAL SAN JUAN BOSCO;S;2;A-;3;3;1;S;86;86568;86;86568;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;;24/09/1991;M;26;Entre 11 y 20 horas;49.543819;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Uno;Postgrado;Primaria completa;Estrato 1;11 A 25 LIBROS;1 a 2;Mejor;No;No;No;No;Si;Si;Si;No;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No sabe;29;30;5;47;43;20;44;226;32;54;51;36;NINGUNO;1;NO;0;Entre 11 y 20 horas;El/La menor;Entre 15 y 30 minutos;En bus o transporte público
20252;SB11202530351743;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186320000528;186320000528;86;86320;118588;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IE JORGE ELIECER GAITAN;INST JORGE ELIECER GAITAN;S;3;A1;3;3;3;S;86;86320;86;86320;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;Misak;28/06/2009;F;11;0;35.927536;ORITO;ORITO;COLOMBIA;2;1;COLOMBIA;N;0;S;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;79;74;60;55;75;77;61;296;55;56;62;59;INDIGENA;2;SI;0;Menos de 10 horas;En medio;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530323430;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186001001783;186001001783;86;86001;79418;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE CIUDAD MOCOA;COL CIUDAD MOCOA;S;2;A2;2;2;2;S;86;86001;86;86001;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;Inga;14/04/2009;F;11;0;59.529316;MOCOA;MOCOA;COLOMBIA;2;3;COLOMBIA;N;0;S;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Educación profesional incompleta;Educación profesional completa;Estrato 1;11 A 25 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;Si;No;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);33;37;70;26;42;41;45;237;59;47;50;44;INDIGENA;1;NO;0;Menos de 10 horas;El/La menor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530079596;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;2;A1;3;3;2;S;86;86749;86;86760;;;PUTUMAYO;PUTUMAYO;N;;02/01/2009;F;11;Entre 11 y 20 horas;;SIBUNDOY;SANTIAGO;COLOMBIA;2;;COLOMBIA;N;0;;No;;;;Tres;;;;;5 a 6;Igual;No;Si;No;No;;Si;Si;;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;48;56;41;53;64;57;50;265;48;56;58;50;NINGUNO;1;NO;0;0;El/La mayor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530283787;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;186320000536;186320000536;86;86320;746941;PUTUMAYO;FEMENINO;UNICA;ORITO;OFICIAL;IE GABRIELA MISTRAL;COL TEC GABRIELA MISTRAL;S;3;A2;3;3;3;S;86;86320;86;86320;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;;21/02/2009;F;11;Entre 11 y 20 horas;50.104794;ORITO;ORITO;COLOMBIA;2;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);88;82;71;72;77;83;65;311;59;61;63;61;NINGUNO;3;NO;0;Menos de 10 horas;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530157979;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;1;A1;2;2;1;S;86;86749;86;86749;30 minutos o menos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;Pasto;12/07/2009;M;11;0;46.868408;SIBUNDOY;SIBUNDOY;COLOMBIA;2;2;COLOMBIA;N;0;S;No;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Sin Estrato;11 A 25 LIBROS;1 a 2;Igual;No;No;No;No;Si;No;No;Si;No sabe;Es operario de máquinas o conduce vehículos (taxita, chofer);12;13;40;17;21;5;38;195;48;44;41;30;INDIGENA;0;NO;0;0;;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530271190;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;286568005083;286568005083;86;86568;742379;PUTUMAYO;MIXTO;UNICA;PUERTO ASÍS;OFICIAL;IE RUR ECOLOGICO EL CUEMBI;COL ECOLOGICO EL CUEMBI;S;1;A-;2;2;1;S;86;86568;86;86568;Entre 30 y 60 minutos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;;05/05/2008;M;11;Menos de 10 horas;40.018593;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;1;COLOMBIA;N;0;;Si, en efectivo;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Primaria incompleta;Ninguno;Sin Estrato;0 A 10 LIBROS;3 a 4;Mejor;No;Si;Si;Si;No;Si;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;2;11;17;20;30;8;31;192;41;45;46;31;NINGUNO;2;SI;0;Menos de 10 horas;En medio;Menos de 15 minutos;En transporte escolar o particular
